rsi_enabled,rsi_buy_below,rsi_sell_above,macd_enabled,macd_fast,macd_slow,macd_signal,adx_enabled,adx_length,adx_min_adx,sma_enabled,sma_length,bb_enabled,bb_length,bb_stddev,combination_mode,total_trades,win_rate,avg_roi_pct,total_net_profit,avg_net_profit,avg_holding,overall_roi_pct,hsl_exits,tsl_exits,time_exits,sl_exits,other_exits
True,40,65,False,12,26,9,False,14,20,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,20,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,20,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,20,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,20,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,25,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,25,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,25,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,25,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,25,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,65,False,12,26,9,False,14,25,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,18,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,20,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,True,14,25,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,18,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,18,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,18,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,18,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,18,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,18,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,20,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,20,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,20,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,20,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,20,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,20,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,25,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,25,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,25,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,25,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,25,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,True,12,26,9,False,14,25,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,18,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,20,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,True,14,25,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,18,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,18,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,18,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,18,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,18,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,18,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,20,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,20,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,20,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,20,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,20,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,20,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,25,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,25,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,25,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,25,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,25,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
True,40,70,False,12,26,9,False,14,25,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,18,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,20,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,False,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,50,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,True,12,26,9,True,14,25,True,50,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,False,12,26,9,True,14,18,False,30,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,False,12,26,9,True,14,18,False,30,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,False,12,26,9,True,14,18,False,30,True,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,False,12,26,9,True,14,18,False,30,True,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,False,12,26,9,True,14,18,False,50,False,20,2.0,all,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
False,35,65,False,12,26,9,True,14,18,False,50,False,20,2.0,any,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
